,cid,text,time,author,channel,votes,photo,heart,reply,time_parsed,polarity
193,UgwFcpmjRDU7lkINALh4AaABAg,I know place Tailrace my brother go lot I ve catch silver salmon the silver come soon I still have not catch king salmon yet I live Hawaii I m go to plan trip Alaska catch first I ve hook king come loose,1 year ago,@joshysanti91,UCdUiLdZYGEtVczsyrnf0fEA,3,https://yt3.ggpht.com/ytc/AOPolaS8R-8hxeFBRWhfN_R5xFRxXiI7g0o7YBExxg=s176-c-k-c0x00ffffff-no-rj,False,False,1659486990.175641,0.10314685314685314
194,UgwQWj-qO0wp2B0rRvF4AaABAg,very cool catch first king two day ago be think 25 year I want smoke next king like Awesome job,1 year ago,@chrisfurry766,UCqzSTNCk5tlUqlHjjkSSz8g,0,https://yt3.ggpht.com/ytc/AOPolaTg4-kYHwHKJah9S7mIUqmgAlPnUgcSalcdsg=s176-c-k-c0x00ffffff-no-rj,False,False,1659486990.177647,0.42625
195,UgzudR5hlzBqbCvJ1xt4AaABAg,I like engergeticness enthusiasm you encourage work hard I m catch trout Wyoming thank much,1 month ago,@DDD-qo2dx,UCicFq3lZXWjWOw9-J3L-tPw,0,https://yt3.ggpht.com/Tky1Ao7jjnMEhzgmwEK9Lp-Jg7K_1-SHN9vlxQjV3KOEtjDFYk9_L1130ubWFt569Tse182T2Q=s176-c-k-c0x00ffffff-no-rj,False,False,1688344590.181648,-0.04583333333333334
196,UgxtMZx_MHB2D_aIu7Z4AaABAg,right start I could tell legit go to hype so chill love,11 months ago,@andrewsolano-garcia2715,UCUd5hAUCled1JjJcdp1sm9g,0,https://yt3.ggpht.com/ytc/AOPolaS79QbNwdqFio1HOb5OzvJ5FdqMNMtA9aOp3w=s176-c-k-c0x00ffffff-no-rj,False,False,1662165390.18365,0.39285714285714285
197,Ugw1FnmJYaCm1BQW9g14AaABAg,Dude really look amazing,4 months ago,@flup350,UClh1fdZk08yV4hROtPdaxGQ,0,https://yt3.ggpht.com/ytc/AOPolaRHt0udl_Q2AXZ6Q3Wv_Cxwkdt2t1IlL2G5XQ=s176-c-k-c0x00ffffff-no-rj,False,False,1680482190.18465,0.4
198,Ugzi3G-tq0L2RQJrzbV4AaABAg,love leave whole cleaning segment people cut lot do not prop man,1 year ago,@lucashaila8289,UCEheP_ypOdizZw_IbSBl9cg,0,https://yt3.ggpht.com/ytc/AOPolaTfFa6X48uiBBZsKM47LB9yg-myQjoEWQqb880Sdg=s176-c-k-c0x00ffffff-no-rj,False,False,1659486990.185649,0.35
199,UgwnU0rWjd4Yb4v3gOx4AaABAg,I love excitement result could almost taste,11 months ago,@joleeliving,UCLfCVM04SzESklGZpXTyNDg,0,https://yt3.ggpht.com/ytc/AOPolaS8ocFTCTbTampT1RIstF1ys3TfQSwIBA6nAQsm=s176-c-k-c0x00ffffff-no-rj,False,False,1662165390.186648,0.5
200,UgzyF0_spUYUhEA4Rjd4AaABAg,as alaskan nativeaka eskimoi like cooking method you almost look native,1 year ago,@richgroh3623,UCeVQ7a0p89Ria6c5ykucvbg,5,https://yt3.ggpht.com/ytc/AOPolaQbhEHgZFa31FhncUgu2Ivspm1B4u1ZkSekwtblAQ=s176-c-k-c0x00ffffff-no-rj,False,False,1659486990.187648,0.0
201,UgwMwNZUsnXKgZH4WRx4AaABAg,your content much value thank sharing,1 year ago,@t.d.p589,UC1nhCRbAzeCjpMnhmDS2cdA,0,https://yt3.ggpht.com/ytc/AOPolaTuL0uWbOuasomYuqbb0HR3y-FxgAIsjnTdO6FdEw=s176-c-k-c0x00ffffff-no-rj,False,False,1659486990.187648,0.2
202,UgzgxoC9L2dz4GTWZ-54AaABAg,someone love eat fish I always get jealous watching vid,1 year ago,@BeatUpRock,UCqHu9ZGI67TSPFcaDqGK3Mg,0,https://yt3.ggpht.com/ytc/AOPolaQ6ZOoPklQtBbiwl-WW1jGCMTyUs9IjNdDYgHq2=s176-c-k-c0x00ffffff-no-rj,False,False,1659486990.189642,0.5
203,Ugx02UcVow9g_6gVOid4AaABAg,Omg look delicious,3 weeks ago,@INSANAZMANI,UCgVf0GQq8_LdAhfzuSoOSag,0,https://yt3.ggpht.com/ytc/AOPolaSh-Ad-_RmVBH8I5-a-TXEGXZlVBawjFvbjmGNP=s176-c-k-c0x00ffffff-no-rj,False,False,1689208590.190644,1.0
204,UgzIruYG06It_Kq9d_t4AaABAg,that look awesome nicely do,11 months ago,@ericg6478,UCVgcP8pqc__guo3jKXZz13w,0,https://yt3.ggpht.com/ytc/AOPolaQPH0bFUHRemVBhWs_Ou0ni87tlHmlj4LlXlg=s176-c-k-c0x00ffffff-no-rj,False,False,1662165390.192643,0.8
205,Ugzb98hEnK6mCRso_mZ4AaABAg,I like way filet springtake time minimize waste watch call guide fileting fish clientsi wish I year ago twin brother I processedcanne 28 QUARTS salmon people lousy job fileting,7 months ago,@Mooseracks,UCEgmsumvFv8WGQd0wiw3OgA,0,https://yt3.ggpht.com/ytc/AOPolaSukbmwaO8ijMpJvEM2a0x_WuY5ajfCswuNxxsXQw=s176-c-k-c0x00ffffff-no-rj,False,False,1672709790.194643,-0.35
206,UgyFq7PQzXarJ7lWUcZ4AaABAg,omg this kind salmon around 100 per pound,1 year ago,@boyangzhang9547,UClpCI_hjHllRzsXaElAnnZQ,5,https://yt3.ggpht.com/ytc/AOPolaSdcOqTZKZyIxd3iL9LDW7aS9TGsAU2DVGOYYLUfrw=s176-c-k-c0x00ffffff-no-rj,False,False,1659486990.195641,0.6
207,UgyW5zEf_503CeBNUSJ4AaABAg,his excitement calm Idk ppl calm very cool,10 months ago,@WEARE0141,UCjS_69XddtpjSTCkPEJ6Sng,1,https://yt3.ggpht.com/4eN4r28oY8kJMLLRRFbaC-AytfJD8BhghE5NLFi1vuzFSdy5anqkhmK2h1wrpZKv4PNHZugb=s176-c-k-c0x00ffffff-no-rj,False,False,1664757390.197645,0.35166666666666674
208,UgwFcpmjRDU7lkINALh4AaABAg.9dyevaPSCe19ebvBlETi7u,will pretty spendy 2 week non resident fishing license 75 plus another 75 2 week king stamp but well worth even try get one depend you re fish I get skunk year tailrace Silvers though score fatty day float set use store buy roe Walmart well see next summer,11 months ago,@jamessantiago9724,UC8icaOHPTD4M48L1iljOEOQ,0,https://yt3.ggpht.com/ytc/AOPolaSa8JG3uK3UyFRzMQTZ4oYvga762-DWpkMGxQ=s176-c-k-c0x00ffffff-no-rj,False,True,1662165390.393805,0.08750000000000001
209,UgzgxoC9L2dz4GTWZ-54AaABAg.9e-lcQqBanm9e1B0vcrHti,text I ①⑨⑦①⑨①⑤⑥⑧③ wow thank will right away you ll know I attach credit card detail,1 year ago,@BeatUpRock,UCqHu9ZGI67TSPFcaDqGK3Mg,0,https://yt3.ggpht.com/ytc/AOPolaQ6ZOoPklQtBbiwl-WW1jGCMTyUs9IjNdDYgHq2=s176-c-k-c0x00ffffff-no-rj,False,True,1659486990.593381,0.19285714285714284
210,Ugwrc-OFZfZqR7NmkEt4AaABAg,as smoking conisor really impressive good job,7 months ago,@davidjackson5766,UC8gvzVQain_InEMzGmzKaqQ,0,https://yt3.ggpht.com/ytc/AOPolaSzeV3PG_N7tIZ_0YspmTZM5UOGlC_ZBV-V8Q=s176-c-k-c0x00ffffff-no-rj,False,False,1672709791.074097,0.85
211,UgwN46Akq01hApriz5J4AaABAg,great episode my mouth water much,8 months ago,@johnmontoya1545,UCSaroJRfQkO-vV3OsgjnuYQ,0,https://yt3.ggpht.com/ytc/AOPolaSURP0hk0CVwRP0QruvEbBj14fWP2fDQluDTQ=s176-c-k-c0x00ffffff-no-rj,False,False,1670031391.076829,0.5
212,UgxfnMs-Nj4wwrlPA8V4AaABAg,look awesome man just get to comment 80 hot 102 work today Felt like I jump pool 5 minute outside,11 months ago,@asskickinredneck9,UCc8ng2_sCx80bHRWuLigvYA,2,https://yt3.ggpht.com/ytc/AOPolaRNGo9kfw4PfX826lyOvStAuU6NyW-4V9Tr_A=s176-c-k-c0x00ffffff-no-rj,False,False,1662165391.078833,0.4166666666666667
213,UgzblsII6hcM7OUbPfp4AaABAg,make hungry fresh Salmon go tomorrow try one can not wait get one,11 months ago,@timmiller3133,UCahUpY0u57vaChocjGu9rwg,1,https://yt3.ggpht.com/ytc/AOPolaR1CpNHHac71AKB9csTct4vUEnTayDzgCgMf9OcRd_rUFrWRPjpl05rNoS439D3=s176-c-k-c0x00ffffff-no-rj,False,False,1662165391.080828,0.3
214,UgzAP0BXYrUsAw5C0SR4AaABAg,the crucified salmon look like something midsommar lmao,1 year ago,@nick-hc6lz,UC_g-GbQfGnpUl346ZISI4Cw,5,https://yt3.ggpht.com/ytc/AOPolaT-SLHfi8YKxHrNvI0MXR0q62HAFPRYRhEYPg=s176-c-k-c0x00ffffff-no-rj,False,False,1659486991.081832,0.6
215,UgyurL2OpMkL88PPr354AaABAg,oh man finish salmon it cruel show fish glorious deliciousness yet give chance taste,10 months ago,@RogerGarlin,UCUBM4LOP2mgyI7LlpWQrwVw,0,https://yt3.ggpht.com/ytc/AOPolaQHt_zf5qvDSCh9iH9El017qrlWpvxyHgWgJNok=s176-c-k-c0x00ffffff-no-rj,False,False,1664757391.083833,-1.0
216,UgzNT_vc2VrCubPfx9x4AaABAg,good job mate deserve fish easy land either well do,2 weeks ago,@markoneill9064,UC9TzF8GUkcKvvccNm-GMJSw,0,https://yt3.ggpht.com/ytc/AOPolaTjFar_yKvSc3ScrsX1Q8ecpSz3WVh2Nef-FyjXoA=s176-c-k-c0x00ffffff-no-rj,False,False,1689813391.084838,0.5666666666666667
217,UgzfR5uzATYXJqBlbHV4AaABAg,the great outdoor plus delicious food Perfect,11 months ago,@tastingnature5472,UCKA-YApUeTIflwbAgvxPKpg,0,https://yt3.ggpht.com/bFPRnjpfKjiKja6fIafhM2q1j-bYKE0nTee8dLV6lXYL6yYoY3J0mAPHVodiVgmiTvgpp0Hvug=s176-c-k-c0x00ffffff-no-rj,False,False,1662165391.086825,0.9333333333333332
218,UgwN3ZiT4eIL8Z9mDJd4AaABAg,the salmon look really good tasty smoke make mouth water sad thing I do not like eat fish like watch video keep,10 months ago,@khiddism,UCAqxTktnIFpkL-TTPn9-vAQ,0,https://yt3.ggpht.com/ytc/AOPolaRufQvPpvQ9NgSz5a-intjqEDDIRntnJVfBUQ=s176-c-k-c0x00ffffff-no-rj,False,False,1664757391.088836,0.09999999999999998
219,UgwsCc-Du47mWi1-47h4AaABAg,look awesome nice job,4 months ago,@2wheelerzx7,UCshZwNUcSfz2HybQ15D_P1g,0,https://yt3.ggpht.com/ytc/AOPolaRruYJrScdmVEvb5-kLYHJNeWZkeDYMoTUaJw=s176-c-k-c0x00ffffff-no-rj,False,False,1680482191.090829,0.8
220,UgwhfnnJpfE3j4v_CPZ4AaABAg,you leave brine least 2 day maybe even 3 stir least day if like pepper try put black pepper well brown sugar butter bit water always good glaze if like sweet messy finger keep video come stay safe,1 year ago,@zachshefelbine2299,UC4t1RMZ6TFJnrtvQKa60Zrw,7,https://yt3.ggpht.com/ytc/AOPolaSRjQaFORlDGKOgro3FUA6GM8Efr31KSh__vg=s176-c-k-c0x00ffffff-no-rj,False,False,1659486991.091826,0.08333333333333333
221,UgyY56922z14rYw17sF4AaABAg,I get knife set beast fish my big Lingcod give two 18 inch filet cheek almost meal,5 months ago,@fishnet420,UCLMcHwq0CMrEjHhfLbzKTPQ,0,https://yt3.ggpht.com/ytc/AOPolaQ0vtO1s8H42cdVl29t68c1NLSQV6W9ZXSNsKIR=s176-c-k-c0x00ffffff-no-rj,False,False,1677807391.093827,0.0
222,Ugy7XPr6EitiGJP0ZKB4AaABAg,I commercial salmon fisherman it be not get colorful go river rather get colorful season go we often catch dark fish end season,7 months ago,@gusarvidson1160,UCtm6LVQumOtokb5OCF0BS3w,0,https://yt3.ggpht.com/v5pD4VqgMh7KsWbe6C5rW0niUwqUkZitMrfKTHWEDrCWw4Ltjfdea3BDYYY7rjrv9CZrPvik=s176-c-k-c0x00ffffff-no-rj,False,False,1672709791.095829,0.11249999999999999
223,Ugw8Js3VZ9kzW9r-SUR4AaABAg,I could not imagine type weather 80 degree consider hot hell,4 months ago,@sogekingsimp2469,UCyqtiLLh2idbUZr1ljRGvXA,0,https://yt3.ggpht.com/ytc/AOPolaQLeHzJ7J5Y10ZxYATgoxWWi9pLxESFn5E5Kbptag=s176-c-k-c0x00ffffff-no-rj,False,False,1680482191.097825,0.25
224,UgyjSL8YLNBdrqEapO54AaABAg,I like little one watch video like I appreciate do not tell viewer drink end Lol also great there s use profanity great video food look great,5 months ago,@moisesleanos2411,UC5LXv3WNPV4ssAiMhTuD9Rw,0,https://yt3.ggpht.com/ytc/AOPolaTlgF0eJBV21-LpL_f3cQAUAJpDBLCDkNkDutBU3Ck=s176-c-k-c0x00ffffff-no-rj,False,False,1677807391.098833,0.6025
225,UgzPqnn2mNKX4YHeRZh4AaABAg,spend summer fishing boat eat salmon every meal despite pretty much sick normal baked salmon smoke salmon always hit different,11 months ago,@lilSweeps,UCzdv1lSHWWxgp3JCmZUldFQ,0,https://yt3.ggpht.com/rhSICD8hKvk7berNDxjyNrak9iBZ6mzcVU6kp16sWTlhzxglkh356h8h0VjjM4kCHWrFY8ZGRg=s176-c-k-c0x00ffffff-no-rj,False,False,1662165391.100826,-0.07857142857142857
226,UgyoOpvWmka7mA4HT-p4AaABAg,how glove help keep put row touch rod I do not get hahaha guy awesome think logic strange Keep slayin man,1 year ago,@trentondooley9583,UCFyyt1UYnuqctkCwhmN9bHQ,4,https://yt3.ggpht.com/ytc/AOPolaTjMqPmlUmrQ9lmDNxDNf54w6EpZGsgj07i_g=s176-c-k-c0x00ffffff-no-rj,False,False,1659486991.101828,0.3833333333333333
227,Ugw-pwq6RcKtPlm4rFJ4AaABAg,nicely do look delicious,11 months ago,@aluptown,UCxl2KAM395SdF-h56cZiJ2Q,0,https://yt3.ggpht.com/ytc/AOPolaQcXM4eEoQ0rOpP3txVklqZtdPaVHxTvpR70g=s176-c-k-c0x00ffffff-no-rj,False,False,1662165391.103835,0.8
228,UgyYRWtJ287O8XlzQq14AaABAg,just come back week Cordova I good time do not go fish next time I visit I plan thank video I miss Alaska already,1 year ago,@JuanPerez-ye8dv,UCw1RkjpD44M875WA043nomA,0,https://yt3.ggpht.com/ytc/AOPolaRylFom-CvKj0OA2yEuZE3g3A50b0tgOPramTA2vA=s176-c-k-c0x00ffffff-no-rj,False,False,1659486991.105836,0.2333333333333333
229,UgxTTlinqXP0U5DX0zp4AaABAg,that s awesome I fish alot Alaska ton people forget net do not net,7 months ago (edited),@themr.shorty8184,UC4qGQfaju4FXENLDTLXblMQ,0,https://yt3.ggpht.com/ytc/AOPolaQmsivRR6It6OJDJBSTOJ38ptOcQW3j-Ch5CQ=s176-c-k-c0x00ffffff-no-rj,False,False,1672709791.106836,0.3333333333333333
230,UgzAP0BXYrUsAw5C0SR4AaABAg.9dy7NxMqcb89dy9i6OMeRh,fact,1 year ago,@finishproject1,UCBpOHuEFaQl3w3BlLb-QDww,0,https://yt3.ggpht.com/ytc/AOPolaSxx6b6OpKU-pzvsk9Tj5P-g-KdOb3h2ftbJvk0mXY=s176-c-k-c0x00ffffff-no-rj,False,True,1659486991.296197,0.0
231,UgyoOpvWmka7mA4HT-p4AaABAg.9dy53yziwzz9dy7JbNOfKO,rinse hand put egg use cloth,1 year ago,@nicholasyebra1988,UCYmpw15SKzyDNrI44FeTauA,2,https://yt3.ggpht.com/ytc/AOPolaRO0yySQoQUHq2A00p2etvxtKaua9js3uBm4jZ2uA=s176-c-k-c0x00ffffff-no-rj,False,True,1659486991.663724,0.0
232,UgyoOpvWmka7mA4HT-p4AaABAg.9dy53yziwzz9dyAImdFe2b,that shit make hand stink long time Dyes skin,1 year ago,@joeyindahl2593,UCzAqfbHloP_5fGmbTFrMBpA,1,https://yt3.ggpht.com/ytc/AOPolaRszjg2ByEEvy7o6Lz5obk_cMsJuV8Q1Df1d80A=s176-c-k-c0x00ffffff-no-rj,False,True,1659486991.665714,-0.125
233,UgyoOpvWmka7mA4HT-p4AaABAg.9dy53yziwzz9dyBAoDY2zg,yes,1 year ago,@trentondooley9583,UCFyyt1UYnuqctkCwhmN9bHQ,0,https://yt3.ggpht.com/ytc/AOPolaTjMqPmlUmrQ9lmDNxDNf54w6EpZGsgj07i_g=s176-c-k-c0x00ffffff-no-rj,False,True,1659486991.666726,0.0
234,UgxGITfwZlbd8lkbJF94AaABAg,I would love learn filet clean salmon like look easy xd,8 months ago,@PotatoKingOPS,UCFyQyyuAzkY-Nh5ydlWdhew,0,https://yt3.ggpht.com/ytc/AOPolaQ0r5iJf63NU0c6cja_wBq8MZSBg2hdqi8rkVsJ=s176-c-k-c0x00ffffff-no-rj,False,False,1670031392.089382,0.43333333333333335
235,UgwKNQRyf1C_1Iz34vV4AaABAg,wow amazingyour get wild catch quality omega 3 oilswhat smoke flavor use also salmon fish egg consider bonus treasureyou marinade awesome seasoning fry serve scramble egg side toast bread butter glass orange juice,11 months ago (edited),@Final_Fantasy_7,UCfjAGm_7h_oZQmDNGdrcnVg,0,https://yt3.ggpht.com/ytc/AOPolaQJ4eJnAwXN9Vr0WaGPAiwkjx2lULq59Y1sJlPKEw=s176-c-k-c0x00ffffff-no-rj,False,False,1662165392.092385,0.39999999999999997
236,Ugw_AEpUtpgooI3RyYt4AaABAg,Bobber egg,1 year ago,@NWFishingSecrets,UC0VHsTdbzwPt3ysehIoXFgA,3,https://yt3.ggpht.com/ytc/AOPolaRBSuYcYuNtoF5StyzfVY5VuatT9fVRhkDUxU6Y=s176-c-k-c0x00ffffff-no-rj,True,False,1659486992.093385,0.0
237,UgxVVdpsQqUeuDP-IeV4AaABAg,grow salmon bush BC Yukon have not see well smoke salmon have mouth watering,7 months ago,@frankrizzuto5948,UCfO68aX9FCICya5pkwD_F_A,0,https://yt3.ggpht.com/ytc/AOPolaT3xqrijKM_ED_MXcoIgmOPcML8ubqG8Q3vHA=s176-c-k-c0x00ffffff-no-rj,False,False,1672709792.095382,0.0
238,UgxqAL2_ZSB0AmNbToZ4AaABAg,it always make laugh fishing day new guy come catch one first half hour Hahaha,8 months ago,@jasoncreamer5747,UCJpNB8qytiy5ODySPPdxDOA,0,https://yt3.ggpht.com/ytc/AOPolaSRfUJCYYC1-Xw7tp-JGq6WD3J_n7RdIckYv8uL7A=s176-c-k-c0x00ffffff-no-rj,False,False,1670031392.097406,0.14393939393939395
239,UgyQ5tRuxy5oarKnb_Z4AaABAg,I love joy taste salmon,10 months ago,@Toche44,UC-otGIEqN2ukAPHVekCTmCw,0,https://yt3.ggpht.com/ytc/AOPolaRNf83ZyLTt8DniqJC7b9pzQaK0Iqt-kFGvLWr3WQ=s176-c-k-c0x00ffffff-no-rj,False,False,1664757392.099287,0.65
240,UgzR8DsXqbJKetcQexh4AaABAg,just find channel cool look delicious,4 months ago,@RealList10,UCx3U7tDlvt5HdETVkGC9jhg,0,https://yt3.ggpht.com/ytc/AOPolaRc9oJ0pFom9Rr-q2VXi-BGG5l7Hr6mQLcKyOR55Lcxz1Tya7qq2Jc2viiXGmam=s176-c-k-c0x00ffffff-no-rj,False,False,1680482192.101282,0.675
241,Ugz2pNncIspNmke3kpN4AaABAg,that great fish good catch,11 months ago,@nathanieldortch6253,UC4Z0ABlQoR06V_8pj6XFeyg,0,https://yt3.ggpht.com/ytc/AOPolaTcRPUimrlzjAaQJLoPFRL25vOAfYttZew9-P7Sc1Z-19IwuIGySTv0Vii1xvd2=s176-c-k-c0x00ffffff-no-rj,False,False,1662165392.103407,0.75
242,Ugw6kIJ89BkK9U4Isc94AaABAg,all guy fish without netsound like probably do not wanna help outsider,1 year ago,@itsjussjerry,UCCeINFZrs-zEt2Vf7c0iW4w,272,https://yt3.ggpht.com/ytc/AOPolaRtTwHN7OAiYadlg1eXp7YDE6V8XgrJn4CZmA=s176-c-k-c0x00ffffff-no-rj,False,False,1659486992.104384,0.0
243,Ugxz9PYBWNJmngL323p4AaABAg,look mighty tasty,9 months ago,@lloyddobler6135,UCNyVtBgRkj3h-NJeOcX9x8A,0,https://yt3.ggpht.com/ytc/AOPolaQgjli4jr9EVFT3ZPBm4N57Ereym_rRuvFH0NBf4rqaO3B5gRAbZWMtjYr2hGgv=s176-c-k-c0x00ffffff-no-rj,False,False,1667435792.106383,0.4
244,UgxU9b4kh48npV2sX4l4AaABAg,this people use cook salmon its good,5 months ago,@TheDuffman1812,UCPGhkk8y4JS9RxYPK52oiWQ,0,https://yt3.ggpht.com/ytc/AOPolaR7ACCaFV2bJlcvF_dD-jEEDiZ8ffgnESIrLURGW9g=s176-c-k-c0x00ffffff-no-rj,False,False,1677807392.108392,0.7
245,UgxuBh5wzC7Z9JCtDgR4AaABAg,have live Alaska 55 year location salmon abound I ve sure never see do way technically smoke I guess really grill I something similar grill smoking preservation technique require certain amount dry brine,7 months ago,@12345674309,UC4SpzuTUrwkqyCOTgx11OAA,1,https://yt3.ggpht.com/ytc/AOPolaQZY5cIdCUTZ2AX9XO4-DxaJPtJk7vad7mQHQ=s176-c-k-c0x00ffffff-no-rj,False,False,1672709792.110386,0.14056895485466914
246,UgyFG5eoRFQDcWcpB1V4AaABAg,wow the salmon really look delicious I would recommend use kitchen string instead fish line next time no risk melt contaminate salmon these artificial material really harm body ingest,5 months ago,@ilw10,UCZ3XCBgPBdkhKCv7BRkZRUg,0,https://yt3.ggpht.com/ytc/AOPolaRyZ0BHhfAM8FtFb4TBI0wfVkL69gZTeDSW202RIQ=s176-c-k-c0x00ffffff-no-rj,False,False,1677807392.111394,0.15000000000000002
247,Ugz-icligs__io1V5uR4AaABAg,Taku just discover channel man SO jam look forward watch Keep,8 months ago,@leighstickney7409,UCF2SMYgtW9uM8Jit5rqFx-w,0,https://yt3.ggpht.com/ytc/AOPolaRwWcA7hs_aNRjnmiMirCLwwtRGAEBcpIkI_A=s176-c-k-c0x00ffffff-no-rj,False,False,1670031392.113386,0.0
248,UgzR-VXr9a5eX6XuF5F4AaABAg,nice fish great job smoking I grab little commercial smoke salmon freezer watch will try much small lake trout brooke,10 months ago,@donsiesling8079,UChaYitspfLsn6joN7r7rpIg,0,https://yt3.ggpht.com/ytc/AOPolaT8gtUG0RNlItKQKSJ5ENpqAtgDizFxAvPmraJ2=s176-c-k-c0x00ffffff-no-rj,False,False,1664757392.115386,0.19249999999999998
249,UgyH6U6SucxIWpUicHB4AaABAg,you re literally live life dream,9 months ago,@sweetnaomi56,UCCfj-JXW_gwmRkq8WeaHvFA,0,https://yt3.ggpht.com/ytc/AOPolaSGC3PCx_xVrThhJOceetVjgW_8nJKj54h3LYFuyw=s176-c-k-c0x00ffffff-no-rj,False,False,1667435792.117393,0.13636363636363635
250,UgyLs2j6NkZn7-gtaoZ4AaABAg,this incredibly relax video nicely do,8 months ago,@terrellma,UCY0y4EY17HYmcDCMA5CY9Hg,0,https://yt3.ggpht.com/ytc/AOPolaQdLWMLs5c2XCbpzO7z0oRgDh6B4vDDyxeAig=s176-c-k-c0x00ffffff-no-rj,False,False,1670031392.118328,0.75
251,UgzVEXstyVlRmeo-iaN4AaABAg,bro look well restaurant food I ve ever eat awesome content,7 months ago,@anntmobin,UCrCzK_jTf3Lg1oKd7LXQHGQ,0,https://yt3.ggpht.com/JaDv3K3lyIkncPRyrESaSKagt3y4zEGB5pNzgIo5HepH-Jm6Mrve_hLGAsW1Bl7po-cAmSE7_G0=s176-c-k-c0x00ffffff-no-rj,False,False,1672709792.119383,1.0
252,UgwYIlvzxCDxEdLwgwB4AaABAg,taku you re one father favorite watch whenever always ask I ve watch recent video Sometimes way time together enjoy video always Thankyou make father happy video sadly die heart attack stroke I always watch video always remind father love watch video fishing near river,4 months ago,@smurfi3073,UCGX709zJdKiAj1EENvwlTAA,0,https://yt3.ggpht.com/XuP4TuPeTUahk5Pvjk0-3JeFaMVyDmhaaWYaFA0UBhrlTqvMP-xBWXh7HxeJ8yPSw3xflzHCVQ=s176-c-k-c0x00ffffff-no-rj,False,False,1680482192.12039,0.2571428571428572
253,UgxgadUwCbpYszMFkSV4AaABAg,I hope one day take nice breather Alaska fish cook enjoy outdoors this amazing content brother keep em come,4 months ago,@Josegarcia-ny8bi,UCqxffCWfbXpoQ7EDr-wqQIQ,0,https://yt3.ggpht.com/ytc/AOPolaQrztTSoLlC1cWOOgrC2ywRIMv2TkUQNHhjnCc=s176-c-k-c0x00ffffff-no-rj,False,False,1680482192.122385,0.5333333333333333
254,Ugw_AEpUtpgooI3RyYt4AaABAg.9dy4PUUHehu9e81KTrsnhm,wow essential kit Lucky,1 year ago,@OutdoorChefLife,UCNqpN335uVY9Sx_ZK_WuOAA,0,https://yt3.ggpht.com/ytc/AOPolaTpPglY5m3_b2Z7CeVnn5XIFKckna-ZCMJAcOsG=s176-c-k-c0x00ffffff-no-rj,False,True,1659486992.310786,0.14444444444444446
255,Ugw6kIJ89BkK9U4Isc94AaABAg.9dyFWUPD8wE9eNV-XYg88F,or do not net,11 months ago,@cooperfitzgerald4638,UCgCMxp5B33_VOU2PV86Y1vw,28,https://yt3.ggpht.com/Y8yQQ8A5RMIfrU8phKbu72gQ39UiNMBUaN0FIpgYM7ZMZGTig9KynLLUu90Tzlb9AQtJvgWM=s176-c-k-c0x00ffffff-no-rj,False,True,1662165392.540616,0.0
256,Ugw6kIJ89BkK9U4Isc94AaABAg.9dyFWUPD8wE9eZFyZsLcoE,bro probably do not net,11 months ago,@nuttsniffer2.582,UCM5wjBdAfN718y4Xjja3YFA,12,https://yt3.ggpht.com/TrugTASHDo6iviDO8pSz3F0fdBJ7_1zNqU35wIxRdHEvpmtdGAn92szxiA5K_WeY6UQ1quDHUg=s176-c-k-c0x00ffffff-no-rj,False,True,1662165392.543099,0.0
257,Ugw6kIJ89BkK9U4Isc94AaABAg.9dyFWUPD8wE9fHc4gqSrSi,wehh,11 months ago,@joseph-bg8os,UCFp-d6IG3l8uqmJ7lcecFxw,1,https://yt3.ggpht.com/Ou2PRbnG3IS8i6W7kRG3YeInbfswRRQd5Cv9ltQJVvJp-7y6HojarxWbdkA7n9kcguztw0PiuA=s176-c-k-c0x00ffffff-no-rj,False,True,1662165392.545104,0.0
258,Ugw6kIJ89BkK9U4Isc94AaABAg.9dyFWUPD8wE9iOh7rW6csp,hey I m alaskan native would help man second comment do not go we,8 months ago,@kaleq3,UCqwI_JdZnnRK0GJbfsL2OEw,28,https://yt3.ggpht.com/xaF5APmh2DNVfYgJr5y_n5hefKUlj3RFMzuIiYl-H3G3VmH4Yb7nyNxJ6ZCNjo_XOP5S5mVVZA=s176-c-k-c0x00ffffff-no-rj,False,True,1670031392.547098,0.0
259,Ugw6kIJ89BkK9U4Isc94AaABAg.9dyFWUPD8wE9isztwqpAGV,tonys8667 know could right,8 months ago,@Hallows3,UCskIkLeeCkno6QD46qxvKgA,5,https://yt3.ggpht.com/ytc/AOPolaTWJ5Lcqd2n435IoCbyuJZ0tnucTmirLoTeHA=s176-c-k-c0x00ffffff-no-rj,False,True,1670031392.549104,0.2857142857142857
260,Ugw6kIJ89BkK9U4Isc94AaABAg.9dyFWUPD8wE9j1KkVmXx3K,it would not uncommon if alaskan citizen allow Dipnet Kinda unlikely one person do not net,8 months ago,@prdgmshft9107,UCr319PK8fhx6c38OBhWUV6A,3,https://yt3.ggpht.com/ytc/AOPolaSNjtNvdE-BGh4UXPsFoxg-fzFRH5qSzv4QNdYU13ZQrngxt6_E60wPMUac83NJ=s176-c-k-c0x00ffffff-no-rj,False,True,1670031392.551104,-0.3
